path_id,final_value,terminal_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
125,10398.018267282718,0.039801826728271816,0.039801826728271816,0.16911693733278432,-0.15689591955074228,0.19686743745055507,0.19023933578964314,0.2536829947027358
126,11922.346369408882,0.19223463694088827,0.19223463694088827,0.19996843507385076,-0.13146872062467144,0.877964381503127,1.4907878906333931,1.4622081665318456
127,9322.55388953694,-0.06774461104630614,-0.06774461104630602,0.1837575959360096,-0.262870638831156,-0.3980629739110942,-0.6629904197359526,-0.25771083201809747
128,10867.724439964963,0.0867724439964963,0.0867724439964963,0.14546011152613017,-0.10174165620991733,0.5073478770834907,0.7128051799405184,0.8528703701998327
129,12817.848292527502,0.2817848292527503,0.2817848292527503,0.15188751618089996,-0.09236858716187359,1.5791592826524956,3.037862991801005,3.0506564830198126
130,11435.95634293566,0.14359563429356603,0.14359563429356603,0.13868768161081105,-0.12508110045201742,0.8926371822972698,1.4513699630096797,1.148020234668874
131,11596.644916412946,0.1596644916412946,0.1596644916412946,0.20852165840290907,-0.15859949454406674,0.7169937869488169,1.1904147814188542,1.0067150094033366
132,11724.295539531762,0.17242955395317616,0.17242955395317616,0.15339899562631334,-0.10687343923811592,0.9834581936347694,1.6679503217079494,1.6133995048947574
133,10055.575789796794,0.005557578979679345,0.005557578979679345,0.15941864081432575,-0.1289551806375832,-0.010993078996554847,-0.13930128968624864,0.04309698107669218
134,8559.351370989982,-0.14406486290100184,-0.14406486290100184,0.16192562809022676,-0.24487697182751478,-1.0028320357558476,-1.4527483387543494,-0.5883152745064062
135,11638.20768228389,0.16382076822838898,0.16382076822838898,0.16916845076195566,-0.15128068636520517,0.8634253922033142,1.308897597034813,1.0828928144397159
136,7096.118983593194,-0.29038810164068063,-0.29038810164068063,0.1733033356605236,-0.3329309768720274,-2.0066877168362547,-2.5669994553916062,-0.8722171315176255
137,14980.997412515682,0.4980997412515682,0.4980997412515682,0.1398373479273203,-0.046923899869444195,2.819516632943871,5.9021992725521315,10.615054218371132
138,13075.306985528603,0.3075306985528603,0.3075306985528603,0.14848146985025307,-0.07199455264687299,1.7458545762344653,3.4097436764996,4.271582880183611
139,6412.417950135777,-0.3587582049864223,-0.3587582049864223,0.1711277590915525,-0.40371220741537334,-2.6252930710802587,-3.0164672187642925,-0.8886483945661358
